S_ID,Reg,Area,lnAge,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,D15,D16,D17,D18,D19,D20
Area_BA,Area_B,177266,1.2527629685,-0.025841397,0.0807563613,0.0319851003,0.0457233481,0.0152026529,-0.005857007,-0.008096797,-0.010840044,0.0074837082,0.0034981366,0.0084435469,-0.004237287,0.0005362792,-0.005665272,0.0027307466,0.0002030403,0.0045445702,-0.001656772,0.0028530137,-7.49595e-20,0.0683342979,0.0683012357,0.040917872,0.0044199427,-0.002550993,-0.011218341,0.0062503091,0.0108872729,0.0109988618,0.0041261775,-0.004380351,-0.004693892,-0.002325913,0.0018409351,0.002840832,0.0012113681,0.0011109762,-0.001040287,-0.000351284,1.478958e-19,0.0398900793,-0.005085667,-0.024845039,-0.027317625,-0.008408168,-0.000678918,0.0019444185,0.001124529,-0.011022162,-0.00356327,-0.000855364,-0.003152614,0.0012231848,-0.000299927,0.0026127017,-0.000383965,0.0007332492,0.0026648803,-0.001496325,0.506839831,-0.069554597,0.0346942694,-0.009150077,0.0180239021,0.010937933,0.012179074,0.005769247,-0.006084361,-0.00233039,0.0010845256,-0.001143897,-0.001023187,0.0030396972,-0.003069796,-0.000579069,-0.001646317,-0.000611647,0.0009135813,-0.000157075
Area_BA,Area_B,182254,1.2527629685,-0.032669772,0.0918144472,0.0358357442,0.0410814381,0.0169948744,-0.006099268,-0.007731635,-0.007687615,0.0102739,0.0037821968,0.0080997695,-0.00553328,0.0003680717,-0.004628245,0.0035616883,0.0007727278,0.0043491595,-7.5279e-05,0.0012001385,1.133421e-17,0.0715695532,0.0617256408,0.0390255857,0.0009608986,-0.009249861,-0.008774967,0.0078603307,0.0145061398,0.0095801793,0.0020799091,-0.006539813,-0.001939797,-0.002196675,0.0034630747,0.0025198458,0.0017499302,-0.001339712,4.76765e-05,0.0013696118,-2.24628e-17,0.0277767307,-0.010456383,-0.03030005,-0.023984716,-0.008896732,0.0028258083,0.0016169865,-0.002124281,-0.011024904,-0.001653799,-0.003193933,-0.001737928,0.0005069696,-0.000691836,0.0018232925,-0.000683589,0.000564074,0.0004307467,0.0001747888,0.5045768265,-0.080795227,0.0343388209,-0.006072882,0.0185334846,0.0115130324,0.0124085931,0.0007813515,-0.005073218,-0.002552053,0.0025095237,0.0002503476,-0.002251178,0.0024285533,-0.003753487,0.000751113,-0.0013116,-0.000501967,-0.000757558,0.0019854127
Area_BA,Area_B,220964,1.5040773968,-0.00342858,0.089067256,0.0247493425,0.0415185307,0.0306667694,-0.00270802,-0.002257084,-0.016859997,0.0039088997,0.0015806213,0.0089371763,-0.000765418,0.0015689568,-0.00492671,-0.006147056,-0.001057198,0.0025109976,4.89686e-05,-0.002278509,2.248858e-18,0.0576404045,0.0798812692,0.0382090803,0.0144871824,0.0132449398,-0.019717002,0.0032410053,0.0064814319,0.0207203775,-3.7476e-05,0.0062568846,-0.002453863,0.0007254398,-0.004631507,0.005917399,0.0006289389,0.0020208294,-0.000371773,0.0018874734,-4.32566e-18,0.0472386281,-0.021648264,-0.015686691,-0.027782635,-0.023088192,-3.0565e-05,0.013200872,0.0042115034,-0.010824833,0.0039211676,-0.001137169,-0.004900424,-0.005712838,0.0027563362,-0.003406004,0.0028717588,-0.00118772,-0.003924382,0.0072741471,0.5198872342,-0.083115034,0.0414570293,-0.006970236,0.0149978338,0.0126455564,0.0184211934,0.0078463405,-0.010464888,-0.006047867,0.0002674329,0.0017235913,-0.0079031,0.0031795364,0.0051608719,-0.00212371,-0.005989824,0.0079824169,-0.001106554,-0.005771942
Area_BA,Area_B,220442,1.5040773968,0.0002145826,0.0842793145,0.0339443276,0.0486548592,0.0258066128,0.0098317659,-0.011770298,-0.000550216,-0.007255874,0.0131136896,0.0032622275,0.0086773989,-0.008275877,0.0030265482,-0.006728119,-0.003693885,-0.002833102,0.0046880653,0.0006787608,1.040847e-17,0.0002971085,0.1031565544,0.0326382444,0.0122835789,0.0185036209,-0.014031385,0.0084765281,-1.7906e-05,0.0271842578,0.0017043684,0.0046499064,-0.005980448,-0.001917896,-0.001117798,0.0009733685,0.0042658191,-0.000481128,0.0065425238,-0.003432541,-2.00617e-17,0.066087913,-0.016747103,-0.004439958,-0.036185381,-0.021004494,0.015061667,0.0058870363,-0.005200616,-0.009645612,0.003054116,-0.002632596,-0.009924147,-0.004983775,0.0037200008,-0.007200872,0.0012240203,0.0051216795,-0.002878993,0.0065361447,0.5188239678,-0.063443427,0.0396588645,-0.012003743,0.0123513933,0.0283602903,0.0155984006,-0.006213531,-0.000862015,-0.002041633,-0.001407364,-0.00719423,0.0054390092,-0.004591975,0.006545082,-0.000324153,-0.003501642,0.0090184301,-0.002309201,-0.007455725
Area_BA,Area_B,227786,1.7047480922,-0.03274044,0.1118503782,0.0619006858,0.0507348418,0.0094188069,-0.027848093,0.0045490399,-0.004029095,0.0164139694,0.0003435008,0.0065013272,-0.010798178,0.0058946822,-0.003356724,0.0069917356,1.57353e-05,0.0014831919,-0.000757263,0.0044607416,-8.52437e-18,0.0484239286,0.0995991134,0.0301240287,-0.010969091,-0.008092268,-0.004820616,0.0178603274,0.0175105717,0.004854173,-0.006344731,-0.00168452,-0.000562717,0.0039291862,0.0006963831,0.000849911,0.0022610826,0.0029887153,-0.001125582,7.81529e-05,1.57384e-17,0.0475961441,-0.030943827,-0.037738212,-0.027724668,0.0030959341,0.0098114061,-0.00020757,-0.003696129,-0.009920714,-0.000583061,-0.002944141,-0.001160192,0.0013752228,0.0004744614,0.0012743208,-0.00215145,-0.004846679,0.0030921267,-0.001513774,0.5416286258,-0.103747402,0.0290154658,-0.000182537,0.0369958313,0.0143072056,0.0086093682,-0.000133566,-0.005555061,-0.001933489,-0.001427693,-0.002986432,-0.004561976,0.0028200513,-0.005274818,-0.000614385,0.0001669123,-0.007234779,-0.001439557,0.0056368908
Area_BA,Area_B,234384,1.7047480922,-0.009770825,0.1112426283,0.0641550137,0.0600106346,0.0181696225,-0.01326188,-0.003571494,-0.000481432,0.0088179001,0.0130113381,0.0085764852,-0.008279546,0.0011615311,-8.7928e-05,0.0013433033,0.0046980088,0.0015358133,0.001667954,0.0022864773,6.728783e-18,0.0006744895,0.1052815686,0.0166457058,-0.003368123,-0.016348374,-0.022578255,0.0166105974,0.0182036811,0.0125666393,-0.012802369,0.0072607499,-0.006054453,0.0021602465,-0.001355901,0.0052034469,-0.004003854,0.0023478924,-8.513195e-06,0.0008493355,-1.17754e-17,0.0696239576,-0.037640917,-0.016845371,-0.038055083,-0.003726755,0.0084674028,0.0079570795,-0.009794228,-0.0076427,0.0074541983,-0.011773213,0.0003405243,0.0026980088,-0.004258859,-0.00035274,0.0007200326,-0.003660556,-0.001560465,-0.00163014,0.5714252196,-0.09098964,0.0337816552,-0.002748239,0.0344910813,0.0186443599,0.014871576,-0.000755017,-0.00030513,-0.006741226,0.0035759099,-0.007089035,-0.004272656,0.0111582132,-0.003531635,-0.006067915,0.0045553395,-0.003873344,-0.005515762,0.0018354323
Area_BA,Area_B,175089,0.9162907319,-0.009498168,0.0907906182,0.0278954224,0.0433738088,0.0265716673,-0.003619302,-0.005506588,-0.010390979,0.0063178789,0.0022803615,0.0111449847,0.0013179487,-0.000581307,-0.002904821,-0.000236562,-1.3754e-05,0.0046999184,0.0004894916,0.0013723617,5.453977e-17,0.0389016071,0.0699988094,0.0323376648,0.0029211298,0.0034460874,-0.018368481,0.0063956462,0.004943913,0.0155803012,-0.001693522,0.0026927181,-0.006760437,-0.001633246,-0.004730429,0.0072194048,-0.000293848,0.003145453,-0.00108027,-0.001530461,-1.05316e-16,0.0543870359,-0.008225071,-0.021013057,-0.031440012,-0.011103892,0.0011242481,0.0014090436,-0.002382916,-0.010883204,0.0026105894,-0.005312636,-0.00566844,0.0010140738,-0.001092946,-0.003772961,0.0102516995,-0.004347528,-0.003369105,0.0039180743,0.5178674189,-0.063401028,0.0442671326,-0.013848564,0.0173742822,0.0186098047,0.0109948257,0.0027369767,-0.003025681,-0.004090377,-0.000165832,0.0039347234,-0.00130484,0.0026859647,0.0019893459,-0.006994945,0.0012199302,0.0047693812,-0.00645852,0.0004408878
Area_BA,Area_B,165492,0.9162907319,-0.01396163,0.0795330347,0.0362959009,0.038571107,0.0254248507,-0.008309283,-0.004704786,-0.013955553,0.0087063463,0.0029089144,0.0081731832,-0.002342319,0.0002454531,-0.005938736,0.0003066287,0.0009756349,0.0011822009,0.0010366985,0.0007678036,6.081368e-19,0.0681104871,0.0668276761,0.034404399,0.0115188909,-0.002880744,-0.009257461,0.0042769253,0.0118723368,0.0101761748,0.0032482551,0.0006348159,-0.004183229,-0.000743619,-0.001751862,0.0043046629,0.0008651346,0.0019995686,-0.002530097,0.0035922023,-1.1657e-18,0.0284371469,-0.002894553,-0.03604338,-0.024607533,-0.010317177,0.0025619888,0.0008258329,-0.001333567,-0.006222603,-0.004339533,-0.003458955,-0.000839662,-0.002378751,0.0017090939,0.0015826915,-0.001280888,0.0012171538,-0.001105646,-0.000314848,0.5216945411,-0.082322307,0.0346010987,-0.008193125,0.0187887116,0.0149814574,0.0125388969,0.0051276854,-0.009644407,-0.001839174,-0.000698933,0.0031288357,-0.000510377,0.0017891113,-0.004718562,0.0033667208,-0.002747051,-0.002619805,0.0026691782,-0.00223042
Area_BA,Area_B,173631,0.9162907319,-0.030610139,0.0680485515,0.0465056723,0.037580798,0.0275368321,-0.015910154,-0.002362551,-0.015161597,0.0080696386,-0.000522526,0.0093258398,-0.007405468,0.0018400283,-0.004283431,0.0051547571,-0.002007542,0.0025867484,-0.002307496,0.0015460158,6.813707e-17,0.0749575765,0.0936294416,0.0492845413,0.0129434102,-0.007405303,-0.007339083,0.0023221498,0.0116682174,0.0090901503,0.0017624572,0.000449946,-0.000349333,-0.001180297,-0.001545901,0.0015559632,-0.001109778,0.0012397526,-0.000229245,0.0019325633,-1.25421e-16,0.0122221731,-0.010259593,-0.039906452,-0.02460392,-0.015335613,0.0050597122,0.0022149179,-0.006961027,-0.008605263,0.0002143329,-0.004249053,-0.00290886,0.0010079833,0.0013144108,-0.000457425,0.0009804104,-0.001071006,-4.2199e-05,0.001797704,0.5432672763,-0.092257633,0.0266491684,-0.006367141,0.0137070786,0.0179196264,0.0056115247,0.0014430091,-0.011268534,-0.001536603,0.0006245356,0.0032432915,-0.002513376,0.0012046554,-0.002557854,-0.002837615,-0.000744737,0.0032804302,-0.002467617,0.0015287258
Area_BA,Area_B,160911,0.9162907319,0.0046776058,0.0811398298,0.0477409874,0.0300017587,0.021715361,-0.01606296,0.0003105154,-0.00706906,0.0100859008,0.0033826521,0.0069723304,-0.003919769,-0.00490886,0.0003228067,0.0017937055,0.0038734918,-0.001784331,0.0031373607,-0.004073329,-2.0408e-18,0.0530343805,0.0603000785,0.0419776577,-0.014862773,0.0063150189,-0.0175656,0.0174271943,0.0057851683,0.0151326429,-0.008011764,-0.001087465,-0.00538983,0.0039386211,7.44971e-05,0.0052633774,-0.000344279,-0.002598054,-0.000271208,-0.000199433,4.014115e-18,0.0445028323,-0.016350218,-0.019929535,-0.027491443,-0.012404904,0.0121286402,-0.001794446,-0.001872786,-0.01454726,0.0041087781,0.0011357328,-0.001737101,-0.003061506,0.0041018821,-0.002095246,-0.001074792,-0.000669725,-0.004339092,0.0042948263,0.5084059516,-0.064150594,0.0366597626,0.0017881483,0.0135262639,0.0222553612,0.0108702233,0.0025374377,-0.006841394,-0.003825889,0.0015601112,0.0034264722,-0.000323861,0.0003352952,0.000990057,-0.001599287,-0.001468213,0.0042167113,-0.001665406,-0.005648041
Area_BA,Area_B,163320,0.9162907319,-0.000790495,0.0879663659,0.0455068829,0.0345524302,0.0149200361,-0.014267966,0.0002763579,-0.001904377,0.011535613,0.002336791,0.0049275986,-0.007141853,-0.001673538,0.0012005794,0.0016547681,0.0018842086,0.0006124081,0.0008235875,-0.001440613,1.716824e-16,0.0586533286,0.0543169137,0.0295324179,-0.018170652,0.0041319458,-0.010765998,0.0191601515,0.0052372296,0.0095767446,-0.009850878,0.0001967704,-0.003857815,0.0053502091,-0.000605156,0.0033067081,-0.003544886,-0.00076908,0.0002152139,-0.00083033,-1.58495e-16,0.0443461859,-0.020577877,-0.028168303,-0.025508636,-0.005689367,0.0097548381,-0.003586525,-0.004751474,-0.016046835,0.0036232088,0.0024611225,-0.003101869,-0.001303849,0.0016345852,-0.000887237,0.0041783842,-0.004369353,-0.001964454,0.0052552664,0.5123321012,-0.074172521,0.0343228194,0.0034083979,0.0176311649,0.0232715837,0.0100300677,0.0003316372,-0.007214201,-0.000352127,0.0082435638,0.0047500656,-0.003512073,0.001832142,0.0016956949,-0.005736338,0.0016549244,0.0042373267,-0.004178186,-0.000931078
Area_BA,Area_B,160623,0.9162907319,-0.017480187,0.0861891658,0.030308401,0.0376177899,0.0207925881,-0.003177049,-0.002104017,-0.0151797,0.0022115527,0.0011272141,0.0116602013,-0.000438468,-0.000759852,-0.00523362,0.000370548,0.0006213628,0.0018647963,0.0002553141,0.0012742534,2.636266e-19,0.0512265058,0.0649889589,0.0496963698,0.0084327802,-0.00092145,-0.01374896,0.0042428947,0.0046554612,0.0132866965,0.0039680948,-0.000330958,-0.0040014,-0.001291442,-0.002782968,0.0019035615,0.0020987138,0.0025219192,-0.00280303,0.0015806117,-4.90911e-19,0.0648780555,-0.009961304,-0.024525163,-0.028043234,-0.015273968,-0.000438509,-0.00180451,0.0022169592,-0.007382069,0.0010958739,-0.003795921,-0.003159856,-0.004242422,0.0026414246,0.0033123176,-0.004325795,0.0010131032,0.0035877754,-0.000881303,0.5370149835,-0.068867762,0.0370720161,-0.005751769,0.0198589329,0.0094766589,0.0151745107,0.0054851103,-0.002926014,-0.004478907,-0.004136214,0.001645091,-0.001037589,0.0058157055,-0.004418884,-0.00209388,0.002016272,-0.00179022,0.0002746481,-0.00139698
Area_BA,Area_B,162983,0.9162907319,-0.031768435,0.0765207269,0.0212706615,0.0459158363,0.0213283126,0.0066197318,-0.008035018,-0.012609532,-0.005490264,0.0006229057,0.0071429936,0.0044407016,-0.000620582,-0.000685173,-0.002307559,0.0008185909,-0.003548853,0.0010345634,-0.000143087,-8.50328e-19,0.0391410175,0.094667306,0.0593900543,0.0206165075,0.0019173641,-0.018792274,0.003093701,-0.000360555,0.0150472686,0.0022086816,0.0089826711,-0.002281636,0.0011824365,-0.005500635,-0.000491261,0.0009983329,0.0031337081,-0.002113774,0.00299064,1.574194e-18,0.0676104883,-0.020227536,-0.020977794,-0.032853868,-0.014862534,-0.007113776,0.0021205568,0.0017536561,-0.007788783,0.000186455,-0.000744216,-0.00351282,-0.006768164,0.0030416783,0.0037300607,-0.002605159,-0.00011389,0.0009102372,-0.00039825,0.5401675666,-0.061674389,0.0371193885,-0.00821185,0.0125479322,0.0009328739,0.0130869009,0.0041236129,-0.001118411,-0.007288864,-0.00292544,0.0005687988,-0.001588142,0.0015195991,-0.00140776,-0.001907217,0.0013878435,-0.000385273,0.0009459545,-0.00282294
Area_BA,Area_B,241773,1.5040773968,-0.008165671,0.0832277709,0.0321095003,0.0490980403,0.0297805955,-0.00969639,-0.002556586,-0.016094374,0.0094659752,0.0025891655,0.0108989174,-0.003768175,0.0034472264,-0.007009994,-0.000945762,0.0008635491,0.0016128398,2.1329e-05,0.0006041946,-2.65233e-18,0.0316858238,0.0931372296,0.0388885893,0.0067860287,0.0002400492,-0.015933845,0.0098066191,0.0062861339,0.0167120356,0.004358381,0.0056852225,-0.0105471,0.0026788079,-0.00025141,0.0047280211,-0.000541078,0.0058711544,-0.003912069,0.0019515039,5.434787e-18,0.0423193691,-0.0136063,-0.022514985,-0.027107878,-0.011021963,-1.0906e-05,0.0018978988,0.0038086535,-0.006399139,-0.005291192,-0.005268302,0.0040329137,-0.005065489,-0.001097969,0.0026652964,-0.00254071,-0.003502493,0.0029783624,-0.003556863,0.4880283175,-0.060414507,0.0321241531,-0.013601702,0.0209922654,0.014352916,0.0081295817,0.0047101283,-0.006190345,-0.005531084,0.0012403999,-0.001364892,-0.004519779,0.0040990921,-0.003187764,-0.000370577,-0.01367,-0.000666037,-0.000696618,-0.000695831
Area_BA,Area_B,244410,1.5040773968,-0.023949611,0.0905237977,0.0442503707,0.0608718586,0.0200648262,-0.012356986,-0.002418279,-0.005261286,0.0146028302,0.0033905064,0.0098515456,-0.007806803,0.0013258355,-0.002384562,0.0032623802,-0.002540747,0.0083223317,-0.003429718,0.0010849289,-7.42942e-17,0.0325128344,0.0742906939,0.0330300327,-0.002923523,-0.005315929,-0.009636329,0.006952304,0.0137493771,0.0161757631,-0.001679899,0.0011038598,-0.009626937,0.0021217594,0.0020803365,0.0064424991,-0.001782045,0.002661049,-0.001562719,0.0006423631,1.520819e-16,0.0375461736,-0.0150102,-0.028703116,-0.023020923,-0.003616189,0.0056352976,0.0034120563,-0.003201986,-0.012915873,-0.001949876,-0.004478973,0.0001899655,1.76145e-05,-0.002351166,-0.002666171,0.0021905516,-0.005885958,0.0004625913,0.0012804519,0.488514371,-0.066168754,0.0344148798,-0.009047999,0.0284093692,0.0161290832,0.0071466687,0.000920766,-0.007093748,-0.004632989,0.0039068973,0.0022362509,-0.004037971,0.002542184,0.0013806649,-0.004339076,0.0003666497,0.0029563193,-0.005203695,0.003161427
Area_BA,Area_B,221309,1.7047480922,-0.012558751,0.0834223488,0.0356456665,0.0447456933,0.0169995826,-0.001085058,-0.006859573,-0.006101324,0.0040248767,0.0041227859,0.0083341376,-0.003744118,-0.000130213,-0.004357208,-0.000711135,0.0009522527,-7.3447e-05,0.0030279507,-0.001536203,7.016852e-19,0.0364297222,0.0457916876,0.0184110864,0.0052505191,-0.002843277,-0.011240954,0.0057058014,0.0052960887,0.0140546158,-0.00220067,-0.001561792,-0.009208749,0.0003152939,-0.002801385,0.0036144818,-0.0006634,-0.000487498,-0.003659859,-0.001202958,-1.30751e-18,0.030457452,-0.003126785,-0.017007004,-0.037614828,-0.00539764,0.0112049039,0.003366512,-0.001670512,-0.007024029,-0.003268955,-0.005710862,-0.004739443,-0.003692979,0.0006829855,-0.001109578,-0.001658472,-0.00059734,0.0026019857,0.0012474767,0.5366561179,-0.06837881,0.0434311958,-0.010290288,0.0199029671,0.0235456507,0.0130784469,-0.000590574,-0.001234531,-0.001479369,0.0029176343,0.0011280606,0.000983442,0.0068572012,-0.001260416,0.0011502967,-0.001543029,0.0015044234,0.0023535431,-0.002751304
Area_BA,Area_B,223618,1.7047480922,-0.039589945,0.1066142298,0.0312823811,0.0431431006,0.0094101228,0.0020111826,-0.003931658,0.0042747128,0.0063119062,0.0048451801,-0.005400186,-0.001625265,-0.009201957,-0.001531225,-0.001051025,0.0048807672,-0.002704398,-0.004711579,-0.000329041,-2.58094e-17,0.0011137508,0.0415128246,-0.013305483,-0.024434596,-0.019662495,-0.012388159,0.0123131775,0.0090343829,0.0054929583,-0.007776332,-0.001413341,-0.00733778,0.0048337902,-2.0441e-05,0.0054054822,-0.004310654,-0.00255275,-0.004490696,0.0004656779,4.678094e-17,0.0661129139,-0.010966994,-0.020252906,-0.030810269,0.0076141495,0.0118155362,-0.004509501,-0.009496649,-0.006371582,-0.003186639,-0.002932323,0.0018083206,0.0050763416,-0.001666362,-0.000319844,0.0022758862,-0.004737901,-0.001098542,-0.000994194,0.5517068897,-0.083588251,0.0465474375,-0.00015806,0.0301373972,0.029394578,0.0076414357,-0.006084855,-0.0004503,0.0025879062,-0.000578587,0.0075267145,0.0033237814,0.002281718,-0.002594326,-0.001463413,0.0037377518,-0.00482544,0.0004221678,0.0007713342
Area_BA,Area_B,168386,1.2527629685,-0.043527106,0.0792789874,0.0616771044,0.0399424098,0.0275823823,-0.023067143,0.0037919285,-0.010130057,0.014418318,-0.000248722,0.0029795213,-0.008602628,0.0004321433,-0.00205911,0.0016357382,-0.00084363,0.0015931437,-0.000780469,0.0028136132,5.843426e-18,0.1011827504,0.0901240126,0.0413749126,-0.013791796,-0.014972837,-0.004124572,0.0153521862,0.0238555052,0.005871962,0.003759692,-0.006172832,0.0024796976,-0.004567868,0.0031958471,-0.001084175,0.0017921511,0.0024823898,0.001656175,-0.000406499,-1.11296e-17,0.0312664838,-0.021394169,-0.039309626,-0.034163207,-0.005795911,0.0067464833,-0.004096917,-0.008715792,-0.008131783,0.001382869,-0.003120835,-0.003064805,0.0007914349,-0.00145274,0.0018832434,-0.002403675,-0.001992284,0.0015893346,0.0004078027,0.52503592,-0.107505717,0.0293746092,-0.004658298,0.0318769167,0.0153398338,0.0072388158,-0.000934763,-0.011985983,0.0036120568,-0.003418833,0.0023762188,0.0009942171,0.0034275306,-0.001589925,0.0003943281,0.0010838267,-0.000735142,-0.003800669,0.0015426202
Area_BA,Area_B,167143,1.2527629685,-0.044042961,0.0858750915,0.041856281,0.0513606214,0.0282405862,-0.018275688,-0.007078795,-0.023237657,0.0099460721,0.0013267868,0.0045217226,-0.006460193,0.0049586998,-0.006487016,-0.000276474,-0.003773722,0.0005353896,-0.004654912,0.0013642026,-3.23304e-17,0.1057082494,0.1163902139,0.0612835438,0.0106022593,-0.00049299,-0.015464806,0.007206569,0.0162406723,0.0131491528,0.0044090113,-0.000667672,0.0022257377,-0.002573251,0.000365411,-0.001929923,0.000823483,0.0007128514,0.000677823,0.0023315958,5.805866e-17,0.0261172437,-0.025222295,-0.039130502,-0.036367762,-0.011177596,0.0006427586,0.0045752144,-0.000742558,-0.011601976,-0.000833066,0.0006350616,-0.001066155,-0.004768173,0.0005774844,0.0030857449,-0.05345,0.0031587326,-0.001842913,0.0010062345,0.5568571313,-0.11653991,0.0186255128,-0.010318954,0.0140653461,0.0052053644,0.0145900327,-0.002349418,-0.016481431,0.001058776,-0.00530112,-0.000365321,-0.001701548,0.0010152706,-0.000196414,0.0002024784,-0.006655582,0.0041307066,-0.001258968,-0.005871268
Area_BA,Area_B,146461,1.2527629685,-0.008025544,0.083650125,0.0404242189,0.0400138513,0.0183998665,-0.010650797,-0.003421378,-0.006500224,0.0101238553,0.0008202339,0.0079426687,-0.006452658,-0.001261976,-0.00323997,0.0008122303,0.0017043409,-0.000896223,0.0011285513,-0.000754043,-7.08304e-20,0.0526243444,0.067469959,0.0396962537,-0.003703329,-0.000437111,-0.01241214,0.0150189373,0.0059889422,0.0166601275,-0.003976217,0.0018461488,-0.005200464,0.0035534779,-0.000344842,0.0026671526,0.0004468907,0.0004842961,-0.000866652,0.0014720657,1.324279e-19,0.0599931544,-0.013095735,-0.026368794,-0.027688961,-0.006596544,0.0023339348,0.002604636,0.0017787947,-0.010963344,-0.003471053,-0.003224906,0.0030551217,-0.003262481,0.0025700906,-0.002048243,0.0013049863,0.0002426959,-0.00301492,0.0034031566,0.5348601316,-0.069637465,0.0235598178,-0.002316974,0.0239586051,0.0156826528,0.0077360953,0.0034184127,-0.003294397,-0.004930476,0.0059363145,0.0008402359,-0.001954882,0.0025899538,-0.003725224,0.0002024094,-0.001417366,-3.8918e-05,-0.00116154,-0.002338666
Area_BA,Area_B,152193,1.2527629685,-0.030490595,0.0937674338,0.0572852799,0.0404690437,0.0157936943,-0.012947838,0.0006985906,-0.003269282,0.0147959841,0.0031026351,0.0041978764,-0.006300328,0.0015415808,-0.000772525,0.0024666842,-0.000350216,-0.01443,0.0007452397,-0.000657438,-5.7843e-17,0.0444101672,0.0430633484,0.031031628,-0.012845323,-0.005629842,-0.00882258,0.0140795221,0.0081508083,0.0058702098,-0.003151198,-0.002294175,-0.002322004,0.0031509957,-0.0001843,0.0040304607,-0.000643823,0.000578752,5.0392e-05,-0.001271663,1.037414e-16,0.0537642067,-0.011279278,-0.034591337,-0.018994871,-0.002978503,0.0058542088,0.0039127678,-0.003583709,-0.009551649,-0.000971379,0.0004316358,-0.002551184,0.0014311418,0.0023886592,-0.002012919,-0.000510811,-0.003544405,-0.000410754,5.6373e-05,0.5575694457,-0.090523721,0.0322392536,-0.003461799,0.0303253226,0.0191323779,0.0100139017,0.0012704872,-0.002662496,0.0039239637,0.001286141,0.0069862349,0.0004180786,-0.003741905,-0.001576492,0.0028277296,-0.000978451,-0.000867231,-0.000754382,0.0007313797
Area_BA,Area_B,171676,1.2527629685,-0.007091602,0.0851057136,0.0430550142,0.0331291634,0.0229482116,-0.013455223,0.0037521253,-0.01239682,0.0143032201,-0.000326715,0.0092231844,-0.007017364,0.000364752,-0.004755788,0.0032141776,-0.000734886,0.0012631557,-0.000964725,0.0001648838,5.330139e-21,0.0514220772,0.0631495924,0.0300798199,0.0017140048,-0.004422332,-0.007740961,0.0083740578,0.0117351313,0.0099025072,0.0004553488,-0.00227283,-0.001993317,0.0011953091,0.0016085497,0.0025202027,0.0014165887,0.0002697405,-0.000746267,0.0001034882,-1.05644e-20,0.0412652259,-0.010698954,-0.031128626,-0.025495482,-0.006562418,0.0067500133,0.0046201282,-0.002922864,-0.009006594,-0.004233715,-0.000738491,0.001917107,-0.001641795,0.0004976809,0.00210215,-0.001171968,-0.002881799,-0.003319115,0.0023895936,0.5045396822,-0.080277986,0.0373364786,-0.003485376,0.0253927237,0.0155614382,0.0132587608,-0.000258231,-0.006211226,0.0004603368,-0.001075712,0.0035730835,0.002284738,0.0037194624,-0.004498585,-0.00026007,5.00387e-05,5.57544e-05,-0.000809125,-0.002477923
Area_BA,Area_B,175542,1.2527629685,-0.036889225,0.0808523371,0.0417103378,0.0405305792,0.0233593644,-0.008735275,-0.002542654,-0.013622634,0.0120120731,0.0006553974,0.0099212319,-0.006538678,0.0008413952,-0.005976469,0.0016000352,-0.001109442,0.0013766119,-0.000873299,-0.000208354,2.229882e-17,0.0692757694,0.0760268667,0.0441574127,0.0098609366,-0.006782116,-0.008420226,0.0056925421,0.0125831865,0.0111463975,0.0046536915,-0.003465078,-0.000411481,-0.001542937,0.0030736275,0.0043086138,0.0019266875,-0.000640203,-0.000336378,-0.001820136,-4.41894e-17,0.0324294158,-0.015083423,-0.034864407,-0.029459186,-0.008892265,0.0050855334,0.0009230951,-0.004560426,-0.005411297,-0.001058057,-0.00310672,-0.002739407,0.0003013754,-0.000119801,-0.000151018,-0.000706035,-0.002393159,-0.001751727,0.0015451958,0.5046196235,-0.081531089,0.0354720308,-0.01461616,0.02089636,0.0109588518,0.0107504052,-0.000943773,-0.006704358,-0.002266363,-0.001215292,0.0021215498,0.0024923167,0.0015525604,-0.003280409,0.0023475566,-0.001704588,6.04676e-05,-0.002183311,-0.00159139
